Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"MK-8776","2046","BFTC-905","910926","BLCA","urogenital_system","bladder","3.7327258614691536",".97338087549810937","5",".071069595560404944",".41454522960915469","GDSC2"
"MK-8776","2046","CAL-29","1290730","BLCA","urogenital_system","bladder","4.0122437489400529",".97633247194231731","5",".063726891321048806",".58328901548513423","GDSC2"
"Ulixertinib","2047","5637","687452","BLCA","urogenital_system","bladder","3.1335861500771962",".96617131957981339","2",".020076140540282349",".59314009628741549","GDSC2"
"Ulixertinib","2047","RT4","687455","BLCA","urogenital_system","bladder","2.7345553949800676",".96759014846402369","2",".051243988547106031",".33422483515515083","GDSC2"
"Ulixertinib","2047","SW780","687457","BLCA","urogenital_system","bladder","3.149633625940262",".9625617153332322","2",".037002911434769283",".60355266812686692","GDSC2"
"Ulixertinib","2047","TCCSUP","687459","BLCA","urogenital_system","bladder","4.6325175598419008",".98302000170203763","2",".042439912401938229","1.5657373520656455","GDSC2"
"Ulixertinib","2047","UM-UC-3","724838","BLCA","urogenital_system","bladder","4.1669936253102904",".98657791920009397","2",".040731783991343251","1.2636772989671503","GDSC2"
"Ulixertinib","2047","DSH1","753552","BLCA","urogenital_system","bladder","-.41900483055616444",".7609522220750401","2",".078452329253721073","-1.711995559792328","GDSC2"
"Ulixertinib","2047","J82","753566","BLCA","urogenital_system","bladder","4.6294513649704978",".9838204462424136","2",".028029120179223401","1.5637478195905896","GDSC2"
"Ulixertinib","2047","LB831-BLC","753584","BLCA","urogenital_system","bladder","1.6322039222483613",".91905867295401023","2",".07962571082667258","-.38104739831565754","GDSC2"
"Ulixertinib","2047","647-V","906797","BLCA","urogenital_system","bladder","2.7010116640535209",".97236384773776396","2",".055815034526102127",".3124596360038141","GDSC2"
"Ulixertinib","2047","639-V","906798","BLCA","urogenital_system","bladder","2.0769516337024587",".95326055011339395","2",".078720218390386662","-.092468213934028987","GDSC2"
"Ulixertinib","2047","HT-1197","907065","BLCA","urogenital_system","bladder","4.0060007461326634",".97330320604748211","2",".024235014122362231","1.1592153926597928","GDSC2"
"Ulixertinib","2047","HT-1376","907066","BLCA","urogenital_system","bladder","3.4849798442659137",".96237401668328915","2",".045021201475298075",".82114555433527225","GDSC2"
"Ulixertinib","2047","KU-19-19","907312","BLCA","urogenital_system","bladder","-.94469147984991875",".72590493214533658","2",".094590623235260726","-2.0530928169260729","GDSC2"
"Ulixertinib","2047","RT-112","909704","BLCA","urogenital_system","bladder",".98127187468979704",".89036742462211571","2",".054234986607096344","-.80341143647597879","GDSC2"
"Ulixertinib","2047","SW1710","909749","BLCA","urogenital_system","bladder","3.7665283122758644",".97097170855775561","2",".019858351402229971","1.0038312099771325","GDSC2"
"Ulixertinib","2047","BFTC-905","910926","BLCA","urogenital_system","bladder",".62663853282274118",".87630837280142482","2",".049748791186334455","-1.0335189736590875","GDSC2"
